productName,category,batchNum,supplier,date,availableQty,damageQty,displayQty,description,isNil,isCancelled
SO 931,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SO 932,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,1,0,,FALSE,TRUE
SO 932,FINE TOUCH,1,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
SP 103,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
SP 833,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
TW 103,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,1,,FALSE,TRUE
TW 545,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
TW 548,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
VR 349,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,1,,FALSE,TRUE
VR 717,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,1,0,,FALSE,TRUE
VR 775,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,12,0,1,,FALSE,TRUE
VR 837,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
VR 840,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
VR 849,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
ZB 155,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,1,,FALSE,TRUE
ZB 928,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
ZM 150,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,1,0,,FALSE,TRUE
ZM 156,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
ZO 720,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
ZO 723,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,1,,FALSE,TRUE
HGL 117,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
HGL 126,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
HGL 133,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
HGL 138,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
HGL 139,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
HGL 141,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
HGL 144,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
HGL 146,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
HGL 149,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
HGL 156,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
HGL 723,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,0,,FALSE,TRUE
HGL 775,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
HGL 796,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,1,0,,FALSE,TRUE
HGL 797,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,0,,FALSE,TRUE
HGL 840,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
HGL 851,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,0,0,,FALSE,TRUE
SF 104,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
SF 114,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 117,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 126,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 133,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
SF 134,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 135,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 138,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
SF 314,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 717,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
SF 723,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,13,0,0,,FALSE,TRUE
SF 733,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,0,0,,FALSE,TRUE
SF 769,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 779,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
SF 832,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
SF 849,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
CR 117,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
CR 148,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
CR 303,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,7,0,0,,FALSE,TRUE
CR 541,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
CR 543,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
CR 547,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
CR 551,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,9,0,0,,FALSE,TRUE
CR 844,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,0,,FALSE,TRUE
CR 921,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
CR 922,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
CR 923,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
CR 924,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,4,0,0,,FALSE,TRUE
RSCR 541,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,6,0,0,,FALSE,TRUE
SMCR 303,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
SMCR 844,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
TWCR 345,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,8,0,0,,FALSE,TRUE
SG 922,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,7,0,0,,FALSE,TRUE
K-11,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,1,0,,FALSE,TRUE
K-18,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,1,0,,FALSE,TRUE
K-23,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,1,0,,FALSE,TRUE
K-28,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
K-47,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,3,1,0,,FALSE,TRUE
W-19,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
W-26,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
W-30,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,5,0,0,,FALSE,TRUE
W-31,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
W-38,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
W-39,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
W-40,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,0,1,0,,FALSE,TRUE
W-41,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
W-42,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,2,0,0,,FALSE,TRUE
W-47,FINE TOUCH,0,SAMARPAN LAMINATES ,08-08-2026,1,0,0,,FALSE,TRUE
IM 1001,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
IM 1005,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
IM 1009,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
IM 1023,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
MP 104,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
MP 106,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
MP 115,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
BW-1,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
BW-3,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
BW-8,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
BW-9,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
C-10,FINE TOUCH,0,SAMARPAN LAMINATES,08-08-2026,1,0,0,,FALSE,TRUE
C-03 GLOSSY,FINE TOUCH,0,SAMARPAN LAMINATES,08-08-2026,1,0,0,,FALSE,TRUE
C-03 MATT,FINE TOUCH,0,SAMARPAN LAMINATES,08-08-2026,0,1,0,,FALSE,TRUE
RD 103,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
RD 106,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
RD 108,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
RD 126,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
RD 127,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 135,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 140,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 143,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
RD 148,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
RD 154,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 156,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
RD 158,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 163,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
RD 164,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
RD 165,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 169,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
RD 177,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
RD 179,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
ROXX 119,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,0,1,0,,FALSE,TRUE
ROXX 168,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
 ROXX 176,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
ROXX 191,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
ROXX 195,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
ROXX 205,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
ROXX 206,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,0,0,0,,FALSE,TRUE
ROXX 222,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
ROXX 225,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
ROXX 258,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
ROXX 263,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
ROXX 272,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
ROXX 278,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
ROXX 282,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
VN 01 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
VN 02 S-52,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 02 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 03 S-69,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 03 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 04 S-52,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 04 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
VN 05 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
VN 06 S-38,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
VN 06 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 07 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,7,0,0,,FALSE,TRUE
VN 07 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
VN 08 S-54,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,7,0,0,,FALSE,TRUE
VN 08 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
VN 09 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
VN 09 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,7,0,0,,FALSE,TRUE
VN 13 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 14 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
VN 15 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 16 S-70,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
VN 16 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 17 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
VN 17 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,7,0,0,,FALSE,TRUE
VN 18 HG,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
VN 19 S-69,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,7,0,0,,FALSE,TRUE
VN 20 S-56,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 02-9500,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,0,0,0,,FALSE,TRUE
Z- 02-9519,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,0,0,0,,FALSE,TRUE
Z- 02-9671,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,0,0,0,,FALSE,TRUE
Z- 03-9656,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 16-9614,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
Z- 16-9653,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 16-9669,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 17-9658,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
Z- 17-9659,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 21-9663,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
Z- 22-9670,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
SYN 01-9645,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
SYN 02-9648,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
SYN 03-9650,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
SYN 03-9651,REAL TOUCH,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
MPR 1,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
MPR 2,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,1,0,0,,FALSE,TRUE
MPR 3,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
MPR 5,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
MPR 7,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
MPR 8,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
MPR 12,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,3,0,0,,FALSE,TRUE
MPR 13,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,2,0,0,,FALSE,TRUE
MPR 15,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,5,0,0,,FALSE,TRUE
MPR 17,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
MPR 18,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
MPR 19,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
MPR 20,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,4,0,0,,FALSE,TRUE
MPR 21,ROXX LAM,0,RANGOLI LAMINATES PVT. LTD.,08-08-2026,6,0,0,,FALSE,TRUE
T 8 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 8 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,6,0,0,,FALSE,TRUE
T 8 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 8 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,20,0,0,,FALSE,TRUE
T 8 MM GREY MIRROR,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 8 MM GREY MATT,GLORIO,0,GLORIO,08-08-2026,5,0,0,,FALSE,TRUE
T 8 MM SILVER MIRROR,GLORIO,0,GLORIO,08-08-2026,8,0,0,,FALSE,TRUE
T 8 MM SILVER MATT,GLORIO,0,GLORIO,08-08-2026,16,0,0,,FALSE,TRUE
T 12 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 12 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,21,0,0,,FALSE,TRUE
T 12 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,7,0,0,,FALSE,TRUE
T 12 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,22,0,0,,FALSE,TRUE
T 12 MM GREY MIRROR,GLORIO,0,GLORIO,08-08-2026,1,0,0,,FALSE,TRUE
T 12 MM GREY MATT,GLORIO,0,GLORIO,08-08-2026,7,0,0,,FALSE,TRUE
T 12 MM SILVER MIRROR,GLORIO,0,GLORIO,08-08-2026,1,0,0,,FALSE,TRUE
T 12 MM SILVER MATT,GLORIO,0,GLORIO,08-08-2026,10,0,0,,FALSE,TRUE
T 18 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,5,0,0,,FALSE,TRUE
T 18 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,5,0,0,,FALSE,TRUE
T 18 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 18 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,10,0,0,,FALSE,TRUE
T 18 MM SILVER MIRROR,GLORIO,0,GLORIO,08-08-2026,1,0,0,,FALSE,TRUE
T 18 MM SILVER MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
T 25 MM GREY MATT,GLORIO,0,GLORIO,08-08-2026,10,0,0,,FALSE,TRUE
U 8 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,16,0,0,,FALSE,TRUE
U 8 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 8 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,24,0,0,,FALSE,TRUE
U 8 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,2,0,0,,FALSE,TRUE
U 8 MM GREY MIRROR,GLORIO,0,GLORIO,08-08-2026,37,0,0,,FALSE,TRUE
U 8 MM GREY MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 8 MM SILVER MIRROR,GLORIO,0,GLORIO,08-08-2026,40,0,0,,FALSE,TRUE
U 8 MM SILVER MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 12 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,12,0,0,,FALSE,TRUE
U 12 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 12 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,37,0,0,,FALSE,TRUE
U 12 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 18 MM COPPER MIRROR,GLORIO,0,GLORIO,08-08-2026,4,0,0,,FALSE,TRUE
U 18 MM COPPER MATT,GLORIO,0,GLORIO,08-08-2026,4,0,0,,FALSE,TRUE
U 18 MM GOLD MIRROR,GLORIO,0,GLORIO,08-08-2026,8,0,0,,FALSE,TRUE
U 18 MM GOLD MATT,GLORIO,0,GLORIO,08-08-2026,0,0,0,,FALSE,TRUE
U 18 MM SILVER MIRROR,GLORIO,0,GLORIO,08-08-2026,40,0,0,,FALSE,TRUE
HG 401 (3502),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 402 (3505),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,1,0,,FALSE,TRUE
HG 403 (3506),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,4,0,0,,FALSE,TRUE
HG 404 (3504),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 405 (3503),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 406 (3510),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 407 (3511),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 408 (3522),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 409 (3528),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,2,0,0,,FALSE,TRUE
HG 410 (3525),CHROMA,0,KETONE LAMINATES LLP,08-08-2026,4,0,0,,FALSE,TRUE
HG 411,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 412,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,1,0,,FALSE,TRUE
HG 413,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 414,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,3,0,0,,FALSE,TRUE
HG 415,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
HG 416,CHROMA,0,KETONE LAMINATES LLP,08-08-2026,0,0,0,,FALSE,TRUE
